,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
304,4580,1447483185403768840,1447334009827176452,1633941858000.0,2021-10-11 10:44:18,+0200,,@Lucas_Shaw Where is La Casa De Papel in the popularity rank?,en,[],[],917143654388596736,917143654388596736,StanReinhardt,Tiny Hands,1,10,https://twitter.com/StanReinhardt/status/1447483185403768840,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Lucas_Shaw', 'name': 'Lucas Shaw', 'id': '318218261'}]",,,,,Shaw Where is La Casa De Papel in the popularity rank,Negative
305,4588,1447481126549852164,1447481126549852164,1633941368000.0,2021-10-11 10:36:08,+0200,,The Korean remake of La casa de papel already has a cast  https://t.co/m6c2pzeLF6,en,[],[],1247522762379284489,1247522762379284489,Planet_Smarts,Planet Smarts,1,10,https://twitter.com/Planet_Smarts/status/1447481126549852164,['https://planetsmarts.com/2021/10/11/the-korean-remake-of-la-casa-de-papel-already-has-a-cast/'],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,The Korean remake of La casa de papel already has a cast,Neutral
306,4601,1447475350766825473,1447430494166073345,1633939991000.0,2021-10-11 10:13:11,+0200,,"@DannyChax @paul12683 @metsbarmby @OfficialDynamos @Arsenal @amaradzike @moremoyo18 @stanleykwenda @BukayoSaka87 @manujalai @RuvimboNyamaku1 @cepho13 @ChawapiwaTalent @GodknowsMurwira @MAJESA17 @AfcSeb1 @solo2029 @mashoko_ATM @CastleLagerPSL Amana, musarambe mateams evamwe, honai Newcastle yava nema new recruits in preps for next 3 years' successes hahaha",en,[],[],718297970731524096,718297970731524096,hotxool,La Casa Di Papel,1,10,https://twitter.com/hotxool/status/1447475350766825473,[],[],0,,False,2,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'DannyChax', 'name': 'Gurundoro.', 'id': '150261516'}, {'screen_name': 'paul12683', 'name': 'Paul Zulu', 'id': '724302062482259968'}, {'screen_name': 'metsbarmby', 'name': 'Martin Changachirere', 'id': '2795886557'}, {'screen_name': 'OfficialDynamos', 'name': 'Dynamos Football Club', 'id': '1275766133136728065'}, {'screen_name': 'Arsenal', 'name': 'Arsenal', 'id': '34613288'}, {'screen_name': 'amaradzike', 'name': 'Allen', 'id': '705112472'}, {'screen_name': 'moremoyo18', 'name': 'More Moyo', 'id': '403231237'}, {'screen_name': 'stanleykwenda', 'name': 'stanley kwenda', 'id': '80686351'}, {'screen_name': 'BukayoSaka87', 'name': 'Bukayo Saka', 'id': '1038874580956442625'}, {'screen_name': 'manujalai', 'name': 'EmmanuelJalai', 'id': '811206047188684800'}, {'screen_name': 'RuvimboNyamaku1', 'name': 'Ruvimbo Nyamakura', 'id': '1087746090433212418'}, {'screen_name': 'cepho13', 'name': 'Cephas Chimedza', 'id': '830695160'}, {'screen_name': 'ChawapiwaTalent', 'name': 'Talent Chawapiwa', 'id': '1139135539280535554'}, {'screen_name': 'GodknowsMurwira', 'name': 'Godknows Murwira', 'id': '1168056793941061632'}, {'screen_name': 'MAJESA17', 'name': 'MAJESAACADEMY', 'id': '1392663486312890369'}, {'screen_name': 'AfcSeb1', 'name': 'Seb', 'id': '1406692306644836355'}, {'screen_name': 'solo2029', 'name': 'Solomon Chingono 📸🇿🇼', 'id': '72835253'}, {'screen_name': 'mashoko_ATM', 'name': 'Albert Mashoko', 'id': '986927521856917507'}, {'screen_name': 'CastleLagerPSL', 'name': 'Castle Lager PSL ZW', 'id': '2336693646'}]",,,,,ATM Amana musarambe mateams evamwe honai Newcastle yava nema new recruits in preps for next 3 years successes hahaha,Positive
307,4602,1447474482092732424,1447474482092732424,1633939783000.0,2021-10-11 10:09:43,+0200,,this is giving tokyo of la casa de papel 🖤  https://t.co/n5TspJcKXQ,en,[],[],1433633975000449025,1433633975000449025,residentlili,saz,1,10,https://twitter.com/residentlili/status/1447474482092732424,[],['https://pbs.twimg.com/media/FBZ2XclUUAIl_tu.jpg'],1,https://pbs.twimg.com/media/FBZ2XclUUAIl_tu.jpg,False,25,1,3,,"['Casa', 'Papel']",,,,,,,[],,,,,this is giving tokyo of la casa de papel,Neutral
308,4633,1447464310679252994,1447464310679252994,1633937358000.0,2021-10-11 09:29:18,+0200,,The Netflix series La Casa de Papel (Money Heist) has its own beer thanks to Estrella Galicia.  https://t.co/7SA7S24RWP,en,[],[],11833102,11833102,fullpint,fullpint,1,09,https://twitter.com/fullpint/status/1447464310679252994,['https://bit.ly/3ltZs6r'],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,The Netflix series La Casa de Papel Money Heist has its own beer thanks to Estrella Galicia,Positive
309,4641,1447460673617899521,1446841156650905601,1633936491000.0,2021-10-11 09:14:51,+0200,,"@vlavivlava @Albagarnie It's a Spanish Season called "" La Casa De Papel "" if You guys translate it correctly it is "" Paper House "" .. Not "" Money Heist "" whats your problem",en,[],[],1442560506875707393,1442560506875707393,TempeztG,GoldenTempezt,1,09,https://twitter.com/TempeztG/status/1447460673617899521,[],[],0,,False,13,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'vlavivlava', 'name': 'Frank 🌈', 'id': '177601492'}, {'screen_name': 'Albagarnie', 'name': '🎃', 'id': '755804192'}]",,,,,It s a Spanish Season called La Casa De Papel if You guys translate it correctly it is Paper House Not Money Heist whats your problem,Neutral
310,4673,1447450290773495812,1447440065211293698,1633934016000.0,2021-10-11 08:33:36,+0200,,@metsbarmby This is going to help save our football,en,[],[],718297970731524096,718297970731524096,hotxool,La Casa Di Papel,1,08,https://twitter.com/hotxool/status/1447450290773495812,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'metsbarmby', 'name': 'Martin Changachirere', 'id': '2795886557'}]",,,,,This is going to help save our football,Neutral
311,4674,1447449592883204097,1447449592883204097,1633933849000.0,2021-10-11 08:30:49,+0200,,should i be the squid game guard for halloween?? because i already have a similar red suit from last years la casa de papel costume so i’d only need to buy the mask. poll in the replies,en,[],[],1193249168682373126,1193249168682373126,povtaru,taruミ☆,1,08,https://twitter.com/povtaru/status/1447449592883204097,[],[],0,,False,0,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,should i be the squid game guard for halloween because i already have a similar red suit from last years la casa de papel costume so i d only need to buy the mask poll in the replies,Negative
312,4702,1447436818509492224,1447436818509492224,1633930804000.0,2021-10-11 07:40:04,+0200,"{'type': 'Point', 'coordinates': [51.50538967, -0.12485951]}",The #Netflix series La Casa de Papel (#MoneyHeist) has its own beer thanks to #EstrellaGalicia  https://t.co/65wbWvaQ5V,en,"['netflix', 'moneyheist', 'estrellagalicia']",[],115123902,115123902,BritishHeraldUK,British Herald,1,07,https://twitter.com/BritishHeraldUK/status/1447436818509492224,['http://dlvr.it/S9HgNr'],[],0,,False,0,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,The Netflix series La Casa de Papel MoneyHeist has its own beer thanks to EstrellaGalicia,Positive
313,4707,1447435156189552641,1447435156189552641,1633930407000.0,2021-10-11 07:33:27,+0200,,"CORUÑA, Spain -- The brewery Estrella Galicia will dress its new special edition with labels that pay homage to La Casa de Papel (Money Heist), the Netflix series that has captivated viewers around the world.  #EstrellaGalicia #lacasadepapel #MoneyHeis   https://t.co/sfBCEY7L8f  https://t.co/7wh1Ctbi4Q",en,"['estrellagalicia', 'lacasadepapel', 'moneyheis']",[],1319177368678756353,1319177368678756353,AsianHeraldNews,Asian Herald,1,07,https://twitter.com/AsianHeraldNews/status/1447435156189552641,['https://www.asianherald.com/2021/10/11/the-netflix-series-la-casa-de-papel-money-heist-has-its-own-beer-thanks-to-estrella-galicia/'],['https://pbs.twimg.com/media/FBZSmrhXsAEFiQU.jpg'],1,https://pbs.twimg.com/media/FBZSmrhXsAEFiQU.jpg,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,CORU A Spain The brewery Estrella Galicia will dress its new special edition with labels that pay homage to La Casa de Papel Money Heist the Netflix series that has captivated viewers around the world EstrellaGalicia lacasadepapel MoneyHeis,Positive
314,4717,1447431165556760584,1447392955300462592,1633929456000.0,2021-10-11 07:17:36,+0200,,"@imcorrectnotyou i really like @SOL_Tigers good Royalty too and babytiger airdrops is coming, floor at 0.5sol and Community his very Nice and active! let me know what you think.... i got a casa del papel mask bro ahaha sick art!!  https://t.co/gUNhnGzgRy",en,[],[],1437079978496176137,1437079978496176137,LeLunaticUST,Joey_Moon,1,07,https://twitter.com/LeLunaticUST/status/1447431165556760584,[],['https://pbs.twimg.com/media/FBZO-YqXsAQRCj6.jpg'],1,https://pbs.twimg.com/media/FBZO-YqXsAQRCj6.jpg,False,1,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'imcorrectnotyou', 'name': 'Sol Alpha🥇', 'id': '1364756163804467200'}]",,,,,i really like Tigers good Royalty too and babytiger airdrops is coming floor at 0 5sol and Community his very Nice and active let me know what you think i got a casa del papel mask bro ahaha sick art,Positive
315,4718,1447430857841692672,1447430857841692672,1633929383000.0,2021-10-11 07:16:23,+0200,,Post Edited: The Netflix series La Casa de Papel (Money Heist) has its own beer thanks to Estrella Galicia  https://t.co/Z6dLBFhyBE  https://t.co/WVAjyeKlru,en,[],[],1120494026657030144,1120494026657030144,4StateNews,4StateNews,1,07,https://twitter.com/4StateNews/status/1447430857841692672,['https://4state.news/the-netflix-series-la-casa-de-papel-money-heist-has-its-own-beer-thanks-to-estrella-galicia/'],['https://pbs.twimg.com/media/FBZOsgAWEAEStqc.jpg'],1,https://pbs.twimg.com/media/FBZOsgAWEAEStqc.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Post Edited The Netflix series La Casa de Papel Money Heist has its own beer thanks to Estrella Galicia,Positive
316,4730,1447426117212655617,1447426117212655617,1633928252000.0,2021-10-11 06:57:32,+0200,,The Netflix $NFLX series La Casa de Papel (Money Heist) has its own beer thanks to Estrella Galicia  https://t.co/WVnqkbopNk #StocksMarket #PressRelease  https://t.co/oNWPb3WpP0,en,"['stocksmarket', 'pressrelease']",['nflx'],1089978712685273090,1089978712685273090,Stock_Market_Pr,Stock Market News,1,06,https://twitter.com/Stock_Market_Pr/status/1447426117212655617,['http://dlvr.it/S9HZlX'],['https://pbs.twimg.com/media/FBZKYirVgAUFYQ1.jpg'],1,https://pbs.twimg.com/media/FBZKYirVgAUFYQ1.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,The Netflix NFLX series La Casa de Papel Money Heist has its own beer thanks to Estrella Galicia StocksMarket PressRelease,Positive
317,4745,1447419953196507136,1447419953196507136,1633926783000.0,2021-10-11 06:33:03,+0200,,wait there is people who watch la casa de papel for other reasons than raquel and sergio?? couldn't relate  https://t.co/yPxLgnGLTS,en,[],[],1443688228956037122,1443688228956037122,daylightituno,spooky rebeca,1,06,https://twitter.com/daylightituno/status/1447419953196507136,[],['https://pbs.twimg.com/media/FBZExa4WQAAlR15.jpg'],1,https://pbs.twimg.com/media/FBZExa4WQAAlR15.jpg,False,145,0,7,,"['Casa', 'Papel']",,,,,,,[],,,,,wait there is people who watch la casa de papel for other reasons than raquel and sergio couldn t relate,Negative
318,4753,1447418683249233923,1447418683249233923,1633926480000.0,2021-10-11 06:28:00,+0200,,I don't understand with these Squid Game phenomenon.. I watched the entire series but I found it just okish.. Nothing exceptional.. Storyline is predictable.. Not much suspense. Not much on characters build up.. Pretty much average IMHO.. La Casa De Papel is miles better,en,[],[],1272476055706599424,1272476055706599424,nmsobri,Sobri,1,06,https://twitter.com/nmsobri/status/1447418683249233923,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I don t understand with these Squid Game phenomenon I watched the entire series but I found it just okish Nothing exceptional Storyline is predictable Not much suspense Not much on characters build up Pretty much average IMHO La Casa De Papel is miles better,Positive
319,4754,1447417222457020419,1447417222457020419,1633926132000.0,2021-10-11 06:22:12,+0200,,1. The Magicians  2. From Dusk Till Dawn 3. AHS 4. Elite  5. La Casa De Papel/Money Heist   This was difficult to pick.,en,[],[],4791608299,4791608299,AWanderlustGem,ᎪᏃUᏒᎬ,1,06,https://twitter.com/AWanderlustGem/status/1447417222457020419,[],[],0,,False,0,0,0,https://twitter.com/archivetvshows/status/1445923392180219904,"['Casa', 'Papel']",,,,,,,[],,,,,1 The Magicians 2 From Dusk Till Dawn 3 AHS 4 Elite 5 La Casa De Papel Money Heist This was difficult to pick,Negative
320,4760,1447415967378808839,1447415967378808839,1633925832000.0,2021-10-11 06:17:12,+0200,,"CORUÑA, Spain, Oct. 11, 2021 /CNW/ -- The brewery Estrella Galicia will dress its new special edition with labels that pay homage to La Casa de Papel (Money Heist), the Netflix series that has captivated viewers around the world.  https://t.co/NwF3fX5MsD",en,[],[],284054290,284054290,tntmoline2011,TownNews Training,1,06,https://twitter.com/tntmoline2011/status/1447415967378808839,['https://flex-qa.cms.qa2.vip.inn.mwn.leeent.net/the-netflix-series-la-casa-de-papel-money-heist-has-its-own-beer-thanks-to/article_46c2428e-4f04-5f1c-9aee-7d2dc2908335.html#utm_campaign=blox&utm_source=twitter&utm_medium=social'],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,CORU A Spain Oct 11 2021 CNW The brewery Estrella Galicia will dress its new special edition with labels that pay homage to La Casa de Papel Money Heist the Netflix series that has captivated viewers around the world,Positive
321,4761,1447415963171835908,1447415963171835908,1633925831000.0,2021-10-11 06:17:11,+0200,,"CORUÑA, Spain, Oct. 11, 2021 /PRNewswire/ -- The brewery Estrella Galicia will dress its new special edition with labels that pay homage to La Casa de Papel (Money Heist), the Netflix series that has captivated viewers around the world.  https://t.co/K0s6Gm33I2",en,[],[],284054290,284054290,tntmoline2011,TownNews Training,1,06,https://twitter.com/tntmoline2011/status/1447415963171835908,['https://flex-qa.cms.qa2.vip.inn.mwn.leeent.net/the-netflix-series-la-casa-de-papel-money-heist-has-its-own-beer-thanks-to/article_8bf90c59-9383-54a0-ab62-af3cc6195d22.html#utm_campaign=blox&utm_source=twitter&utm_medium=social'],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,CORU A Spain Oct 11 2021 PRNewswire The brewery Estrella Galicia will dress its new special edition with labels that pay homage to La Casa de Papel Money Heist the Netflix series that has captivated viewers around the world,Positive
322,4767,1447414694856253441,1447414694856253441,1633925529000.0,2021-10-11 06:12:09,+0200,,my parents have just now started binge watching casa de papel…,en,[],[],2721703954,2721703954,alexandr_ughh,alex,1,06,https://twitter.com/alexandr_ughh/status/1447414694856253441,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,my parents have just now started binge watching casa de papel,Neutral
323,4786,1447409570637307908,1447409570637307908,1633924307000.0,2021-10-11 05:51:47,+0200,,I've just watched episode S04 | E08 of La casa de papel!  https://t.co/0lRpPCIo9C #tvtime  https://t.co/gM0tMhWWuN,en,['tvtime'],[],814189312627638274,814189312627638274,bartothaina,thai,1,05,https://twitter.com/bartothaina/status/1447409570637307908,['https://tvtime.com/r/1Zhyg'],['https://pbs.twimg.com/media/FBY7VZZXIAQNR-W.jpg'],1,https://pbs.twimg.com/media/FBY7VZZXIAQNR-W.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I ve just watched episode S04 E08 of La casa de papel tvtime,Neutral
324,4788,1447409239048196099,1447409239048196099,1633924228000.0,2021-10-11 05:50:28,+0200,,breaking bad grey’s anatomy the walking dead insecure handmaiden’s tale la casa de papel the anime bleach jessica jones supergirl YOU game of thrones past S3 legacies titants doom patrol anything star wars  https://t.co/02D4JQl9s2,en,[],[],1329446195870228486,1329446195870228486,lisaIiveson,doot! lol,1,05,https://twitter.com/lisaIiveson/status/1447409239048196099,[],['https://pbs.twimg.com/tweet_video_thumb/FBY7B24WUAA-bIX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FBY7B24WUAA-bIX.jpg,False,18,21,0,https://twitter.com/crannyanti/status/1447397205728382980,"['Casa', 'Papel']",,,,,,,[],,,,,breaking bad grey s anatomy the walking dead insecure handmaiden s tale la casa de papel the anime bleach jessica jones supergirl YOU game of thrones past S3 legacies titants doom patrol anything star wars,Negative
325,4819,1447402164284919813,1446822059514937350,1633922542000.0,2021-10-11 05:22:22,+0200,,@lanaflowerz For a moment I thought Squid game related to some sort of Playstation product. But it is more like Le Casa De Papel X PlayStation.,en,[],[],3193050427,3193050427,Hrishit_C,Hrishit Chouhan,1,05,https://twitter.com/Hrishit_C/status/1447402164284919813,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'lanaflowerz', 'name': 'Lana #MarcoTemporalNao 🏹🏳️\u200d⚧️', 'id': '796081768571039744'}]",,,,,For a moment I thought Squid game related to some sort of Playstation product But it is more like Le Casa De Papel X PlayStation,Positive
326,4826,1447400584823386115,1447325993467846656,1633922165000.0,2021-10-11 05:16:05,+0200,,"@cryptidconduit Damn this is golden! Thanks for sharing, I was watching ""La Casa De Papel"" and this helped me get out of the tension. Hahahahahahahah",en,[],[],248097839,248097839,Anarchy_Winds,Hisatoshi (Toshi),1,05,https://twitter.com/Anarchy_Winds/status/1447400584823386115,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'cryptidconduit', 'name': 'riku sanctuary', 'id': '965707473314250759'}]",,,,,Damn this is golden Thanks for sharing I was watching La Casa De Papel and this helped me get out of the tension Hahahahahahahah,Positive
